ID,X,Y
29175,"[1, 2, 0.05285315751448825, 0]",0
29176,"[1, 1, 0.03201082031151629, 0]",0
29177,"[0, 3, 0.057966633135284856, 0]",1
29178,"[0, 3, 0.011631775978092009, 0]",0
29179,"[1, 2, 0.05793519189088135, 0]",0
29180,"[0, 2, 0.09129181752502517, 0]",1
29181,"[1, 1, 0.08538450600624586, 0]",1
29182,"[1, 3, 0.05684207506275152, 0]",0
29183,"[0, 1, 0.09446414288713087, 0]",1
29184,"[0, 2, 0.061482244455629186, 0]",0
29185,"[1, 3, 0.02299717540706741, 0]",0
29186,"[0, 1, 0.07812144660187577, 0]",1
29187,"[0, 1, 0.09016472345359365, 0]",1
29188,"[0, 3, 0.05106152505637, 0]",1
29189,"[1, 1, 0.11472338642384249, 0]",0
29190,"[1, 2, 0.0547750905150151, 0]",0
29191,"[1, 2, 0.09414468682268219, 0]",0
29192,"[0, 1, 0.13907904590695908, 0]",1
29193,"[0, 2, 0.05578944404307093, 1]",1
29194,"[0, 1, 0.11701755866409805, 1]",1
29195,"[0, 2, 0.051941896178031556, 0]",1
29196,"[1, 3, 0.010875920499371229, 0]",0
29197,"[0, 1, 0.09289013040177198, 0]",1
29198,"[0, 2, 0.08060180351583128, 0]",1
29199,"[0, 2, 0.04697243794429447, 0]",1
29200,"[0, 1, 0.10238948164929504, 1]",1
29201,"[1, 1, 0.03931416872207627, 0]",0
29202,"[0, 1, 0.06642815418440556, 1]",1
29203,"[0, 1, 0.047241925116517404, 1]",1
29204,"[0, 1, 0.0659752517547034, 0]",1
29205,"[1, 3, 0.08607514223788088, 0]",0
29206,"[0, 3, 0.06038442054791197, 0]",0
29207,"[0, 1, 0.0564441550697091, 0]",1
29208,"[1, 2, 0.13602836575746846, 0]",1
29209,"[1, 1, 0.03174552146386064, 1]",0
29210,"[1, 1, 0.00791926826857862, 0]",0
29211,"[0, 1, 0.03349906179877376, 0]",1
29212,"[1, 3, 0.0114548668377408, 0]",0
29213,"[0, 3, 0.006909701785150987, 0]",0
29214,"[0, 1, 0.031642935417867224, 1]",1
29215,"[0, 3, 0.0734787799591666, 0]",0
29216,"[1, 3, 0.08607514223788088, 0]",0
29217,"[0, 1, 0.009497077224912305, 0]",0
29218,"[0, 1, 0.12207991884644886, 0]",1
29219,"[0, 1, 0.11982051050159552, 1]",1
29220,"[0, 3, 0.05684207506275152, 0]",0
29221,"[0, 3, 0.09010374972150266, 1]",1
29222,"[1, 1, 0.046966753549153493, 0]",0
29223,"[1, 1, 0.016507846839794612, 0]",0
29224,"[0, 3, 0.014092437172450518, 0]",1
29225,"[0, 1, 0.03145306113384563, 1]",1
29226,"[0, 3, 0.041268903812682604, 0]",0
29227,"[1, 2, 0.05684207506275152, 0]",0
29228,"[0, 1, 0.030013953451009, 0]",1
29229,"[0, 1, 0.030650664844830595, 0]",1
29230,"[1, 1, 0.005993490873241883, 0]",0
29231,"[0, 1, 0.01968688205814773, 0]",0
29232,"[1, 1, 0.04006874902115732, 0]",0
29233,"[0, 3, 0.10759392779735108, 0]",0
29234,"[1, 2, 0.04496462654217657, 0]",0
29235,"[0, 3, 0.05382936248219848, 0]",1
29236,"[0, 3, 0.1434585703964681, 0]",1
29237,"[1, 3, 0.03912506465358221, 0]",0
29238,"[1, 1, 0.019560114904161655, 0]",0
29239,"[0, 3, 0.041268903812682604, 0]",0
29240,"[0, 3, 0.17270012415342167, 0]",1
29241,"[0, 2, 0.03863306830748863, 0]",0
29242,"[0, 2, 0.0574891312742781, 1]",1
29243,"[0, 1, 0.03413648396284463, 0]",0
29244,"[1, 1, 0.08970935193569923, 0]",1
29245,"[0, 1, 0.06803878371595715, 0]",1
29246,"[1, 3, 0.03688885923432845, 0]",0
29247,"[1, 2, 0.033921814477289314, 0]",0
29248,"[1, 2, 0.07501564288095687, 0]",0
29249,"[1, 1, 0.04222998351187808, 0]",0
29250,"[0, 2, 0.012929742396248198, 0]",0
29251,"[1, 2, 0.0547750905150151, 0]",0
29252,"[0, 1, 0.016058953143348535, 0]",1
29253,"[1, 2, 0.04243140814543423, 0]",0
29254,"[1, 2, 0.05684207506275152, 0]",0
29255,"[0, 1, 0.07412694525734698, 0]",0
29256,"[0, 3, 0.03310582393764649, 0]",0
29257,"[0, 1, 0.015227716407720875, 1]",1
29258,"[0, 1, 0.09597391413086735, 1]",1
29259,"[1, 3, 0.006394438892273982, 0]",0
29260,"[0, 1, 0.02300358878015694, 0]",0
29261,"[0, 1, 0.15475941713632063, 1]",1
29262,"[0, 1, 0.07660094556692931, 1]",1
29263,"[0, 1, 0.033084991633175465, 0]",1
29264,"[1, 2, 0.07531574945814576, 0]",0
29265,"[0, 1, 0.02231577761722837, 0]",1
29266,"[0, 2, 0.05793519189088135, 0]",1
29267,"[0, 2, 0.03862346126058757, 0]",0
29268,"[0, 2, 0.0075127929634060606, 0]",0
29269,"[1, 3, 0.02714081061554802, 0]",0
29270,"[0, 1, 0.025039259130590723, 0]",1
29271,"[0, 2, 0.05793519189088135, 1]",1
29272,"[0, 3, 0.01842106568304094, 0]",0
29273,"[0, 1, 0.0606041221835709, 0]",1
29274,"[0, 2, 0.06257688382279172, 0]",1
29275,"[0, 1, 0.09764319995110245, 1]",1
29276,"[0, 2, 0.09718161220405905, 0]",0
29277,"[0, 2, 0.11431154458106225, 1]",1
29278,"[0, 1, 0.0565727511650216, 1]",1
29279,"[0, 1, 0.04509197498876852, 0]",1
29280,"[1, 1, 0.03031532439595441, 1]",0
29281,"[0, 1, 0.10759392779735108, 0]",1
29282,"[0, 2, 0.005529981944610699, 0]",0
29283,"[1, 1, 0.02377368927000953, 0]",0
29284,"[0, 2, 0.02689848194933777, 1]",1
29285,"[0, 3, 0.06784343702778493, 1]",1
29286,"[0, 1, 0.02016403451655192, 0]",1
29287,"[0, 1, 0.16455044244855058, 0]",1
29288,"[0, 1, 0.03533425532996199, 0]",1
29289,"[1, 1, 0.030123153217738768, 0]",0
29290,"[0, 1, 0.12029208555014215, 0]",1
29291,"[0, 1, 0.06269391950024576, 0]",1
29292,"[0, 1, 0.05201753875747468, 1]",1
29293,"[0, 2, 0.03629674672681723, 0]",0
29294,"[0, 1, 0.11211129045945203, 0]",1
29295,"[1, 1, 0.010490729793427803, 0]",0
29296,"[1, 3, 0.04634815351270508, 0]",0
29297,"[0, 3, 0.018180267438818183, 0]",0
29298,"[1, 1, 0.02161563854691014, 0]",0
29299,"[0, 2, 0.03459365254870731, 1]",1
29300,"[1, 3, 0.06846886314376888, 0]",0
29301,"[0, 3, 0.03765787472907288, 0]",1
29302,"[0, 1, 0.019561912741676173, 1]",1
29303,"[1, 1, 0.044866162470414604, 0]",1
29304,"[0, 2, 0.13101118228233302, 1]",1
29305,"[0, 2, 0.03223263681397932, 1]",1
29306,"[1, 3, 0.006591423976633132, 0]",0
29307,"[0, 1, 0.03254569718061688, 1]",1
29308,"[0, 2, 0.05898805465384263, 1]",1
29309,"[1, 2, 0.051941896178031556, 0]",1
29310,"[0, 2, 0.04016839971101107, 0]",1
29311,"[1, 2, 0.05584306035709322, 0]",0
29312,"[1, 1, 0.09080859844324346, 0]",0
29313,"[1, 3, 0.0627631245484548, 0]",0
29314,"[1, 2, 0.04366130403370768, 0]",0
29315,"[0, 1, 0.13423851883960702, 0]",0
29316,"[0, 1, 0.022552973851550386, 0]",0
29317,"[1, 1, 0.009809063319989984, 0]",0
29318,"[1, 2, 0.03835399829134967, 0]",0
29319,"[1, 2, 0.04031276692955336, 0]",0
29320,"[1, 1, 0.02369402898565287, 0]",0
29321,"[1, 2, 0.06694733285168512, 0]",0
29322,"[0, 1, 0.06623157449250185, 0]",1
29323,"[1, 1, 0.05527905690839348, 0]",0
29324,"[1, 2, 0.06025259956651661, 0]",0
29325,"[1, 3, 0.10042099927752768, 0]",0
29326,"[1, 3, 0.059071176045604516, 0]",0
29327,"[0, 1, 0.04151613310655495, 1]",1
29328,"[0, 2, 0.11431154458106225, 1]",1
29329,"[0, 2, 0.0639377750896493, 1]",1
29330,"[0, 3, 0.017945683342833432, 0]",0
29331,"[0, 1, 0.11126323672556727, 0]",1
29332,"[1, 1, 0.06363770862483359, 0]",1
29333,"[0, 2, 0.008656982696338592, 0]",1
29334,"[0, 3, 0.04642852424742328, 0]",1
29335,"[0, 3, 0.05021049963876384, 0]",0
29336,"[1, 1, 0.019470824068076566, 0]",0
29337,"[1, 1, 0.02257900110019073, 0]",0
29338,"[1, 1, 0.06571832680583448, 0]",1
29339,"[0, 1, 0.04599435081413482, 0]",1
29340,"[0, 1, 0.04855197400355157, 1]",1
29341,"[1, 1, 0.015546270857294176, 0]",1
29342,"[0, 2, 0.025835169224332145, 0]",1
29343,"[0, 3, 0.10814569152964519, 0]",1
29344,"[0, 2, 0.07319949784576794, 1]",1
29345,"[1, 1, 0.013428355502383648, 0]",0
29346,"[1, 2, 0.022637319491226247, 0]",1
29347,"[0, 2, 0.0315257342414427, 1]",1
29348,"[0, 3, 0.05750897195039235, 0]",0
29349,"[0, 2, 0.05794960246123295, 1]",1
29350,"[1, 1, 0.023196265651503442, 0]",0
29351,"[0, 2, 0.0750281882732104, 1]",1
29352,"[1, 3, 0.0836841660646064, 0]",0
29353,"[0, 1, 0.05424072883748294, 1]",1
29354,"[1, 1, 0.007987723783132363, 0]",0
29355,"[0, 1, 0.014441475034657541, 1]",0
29356,"[1, 1, 0.02711007620292548, 0]",0
29357,"[1, 1, 0.028540010107155643, 0]",0
29358,"[0, 2, 0.026254095890396508, 0]",1
29359,"[0, 2, 0.009269630702541016, 0]",0
29360,"[0, 1, 0.05780919783994892, 1]",1
29361,"[0, 1, 0.06741428117986796, 0]",1
29362,"[1, 3, 0.035209885039736474, 0]",0
29363,"[0, 2, 0.0734787799591666, 0]",0
29364,"[0, 3, 0.05617155399805764, 0]",0
29365,"[1, 3, 0.00626326398820339, 0]",0
29366,"[0, 1, 0.12903701072365845, 1]",1
29367,"[0, 2, 0.02303254329172145, 0]",1
29368,"[0, 1, 0.04160787789499376, 1]",1
29369,"[0, 1, 0.048641839458606576, 0]",1
29370,"[0, 1, 0.11627694653187416, 1]",1
29371,"[0, 3, 0.06549195605056153, 0]",0
29372,"[0, 1, 0.09829861152692276, 1]",1
29373,"[0, 2, 0.06895609472403147, 0]",1
29374,"[0, 2, 0.090970889697295, 1]",1
29375,"[0, 2, 0.05021049963876384, 0]",1
29376,"[1, 1, 0.00649635532106777, 0]",0
29377,"[0, 3, 0.03199356344537623, 0]",0
29378,"[1, 1, 0.018093136180883505, 0]",1
29379,"[1, 2, 0.06566647949927942, 0]",0
29380,"[1, 2, 0.05793519189088135, 0]",0
29381,"[1, 2, 0.015772931823695446, 0]",0
29382,"[1, 2, 0.044303382034203385, 0]",0
29383,"[0, 1, 0.09460639604702227, 1]",1
29384,"[1, 3, 0.05578944404307093, 0]",0
29385,"[1, 2, 0.06694733285168512, 0]",0
29386,"[0, 1, 0.06731874517884288, 1]",1
29387,"[0, 2, 0.032724481389872724, 1]",1
29388,"[1, 3, 0.04562803245005392, 0]",0
29389,"[1, 2, 0.030363474499434922, 0]",1
29390,"[1, 1, 0.02132907389958519, 0]",0
29391,"[0, 1, 0.042831639009552405, 1]",1
29392,"[0, 1, 0.03430713091244577, 0]",1
29393,"[0, 2, 0.06622811709855195, 0]",0
29394,"[0, 1, 0.09506343515590325, 1]",1
29395,"[1, 2, 0.01903903512304408, 0]",0
29396,"[0, 2, 0.09191899771967914, 1]",1
29397,"[1, 3, 0.011860747946164686, 0]",0
29398,"[0, 2, 0.08860676406840677, 0]",0
29399,"[0, 3, 0.03835399829134967, 0]",1
29400,"[1, 1, 0.04130866256366739, 0]",1
29401,"[0, 1, 0.10238948164929504, 1]",1
29402,"[1, 3, 0.010478712968089844, 0]",0
29403,"[0, 1, 0.010016920601584996, 0]",0
29404,"[0, 1, 0.032690856929593, 1]",1
29405,"[0, 2, 0.03622824062109136, 0]",1
29406,"[0, 2, 0.17215028447576175, 1]",1
29407,"[0, 2, 0.1434585703964681, 0]",1
29408,"[1, 2, 0.03963986813586619, 0]",0
29409,"[0, 2, 0.011171007703370208, 0]",0
29410,"[1, 1, 0.0940742116315145, 0]",1
29411,"[0, 2, 0.03869533983587544, 0]",1
29412,"[0, 2, 0.07531574945814576, 0]",0
29413,"[0, 1, 0.18723545052747192, 1]",1
29414,"[0, 1, 0.09356848314367701, 0]",1
29415,"[1, 1, 0.021493444111563648, 0]",0
29416,"[1, 3, 0.012203501712691548, 0]",0
29417,"[0, 1, 0.09718161220405905, 0]",1
29418,"[0, 1, 0.1492054900028023, 0]",1
29419,"[1, 3, 0.034627930785354366, 0]",0
29420,"[0, 2, 0.03810384819368742, 0]",1
29421,"[1, 1, 0.020711267238636834, 0]",0
29422,"[1, 3, 0.0836841660646064, 0]",0
29423,"[0, 3, 0.02231577761722837, 0]",0
29424,"[0, 2, 0.05578944404307093, 0]",1
29425,"[0, 1, 0.1260202801001489, 1]",1
29426,"[1, 1, 0.008094948735232506, 0]",0
29427,"[1, 1, 0.016068021415919124, 0]",0
29428,"[0, 3, 0.05285315751448825, 0]",0
29429,"[1, 3, 0.022151691017101693, 0]",0
29430,"[0, 2, 0.024243223136763876, 0]",0
29431,"[0, 2, 0.09129181752502517, 0]",0
29432,"[0, 1, 0.03706982652908363, 1]",1
29433,"[0, 1, 0.02253265043625266, 0]",0
29434,"[0, 2, 0.06549195605056153, 0]",0
29435,"[0, 2, 0.038134556687668734, 0]",0
29436,"[0, 2, 0.15855947254346475, 0]",1
29437,"[1, 2, 0.01357040530777401, 0]",0
29438,"[0, 1, 0.08970935193569923, 0]",1
29439,"[0, 2, 0.02728197527740222, 1]",1
29440,"[1, 1, 0.006936610768426887, 0]",0
29441,"[0, 2, 0.05684207506275152, 0]",1
29442,"[0, 1, 0.07759772167172682, 1]",1
29443,"[1, 3, 0.004753171757795162, 0]",0
29444,"[1, 3, 0.0627631245484548, 0]",0
29445,"[0, 2, 0.06826024255405719, 1]",1
29446,"[0, 1, 0.12931142466909534, 0]",1
29447,"[0, 3, 0.009428348616206032, 0]",0
29448,"[1, 3, 0.05057419851162149, 0]",0
29449,"[1, 3, 0.06694733285168512, 0]",0
29450,"[0, 3, 0.11549578224690718, 1]",1
29451,"[0, 2, 0.053136080374011116, 1]",1
29452,"[1, 2, 0.051941896178031556, 0]",0
29453,"[0, 3, 0.06622811709855195, 0]",0
29454,"[0, 1, 0.03410519778132185, 0]",1
29455,"[1, 1, 0.03413539593640156, 0]",0
29456,"[0, 2, 0.03765787472907288, 0]",0
29457,"[0, 1, 0.03491581325943032, 0]",1
29458,"[1, 1, 0.04051220933477323, 0]",0
29459,"[0, 1, 0.14057471501611427, 0]",1
29460,"[1, 3, 0.009813126965230718, 0]",0
29461,"[0, 2, 0.10675074289733849, 1]",1
29462,"[1, 3, 0.021902211953851825, 0]",0
29463,"[0, 2, 0.03257459694114891, 0]",1
29464,"[0, 1, 0.0353232405592262, 0]",1
29465,"[0, 1, 0.032599518824141686, 1]",1
29466,"[0, 2, 0.07947374051826235, 1]",1
29467,"[0, 2, 0.08142243184664406, 0]",0
29468,"[0, 2, 0.035209885039736474, 0]",1
29469,"[0, 2, 0.13652048510811438, 1]",0
29470,"[1, 2, 0.059071176045604516, 0]",0
29471,"[0, 1, 0.012509643191353004, 0]",0
29472,"[0, 1, 0.03865842112723535, 0]",1
29473,"[0, 1, 0.06350694178672797, 0]",1
29474,"[1, 1, 0.024862306399752815, 0]",0
29475,"[0, 1, 0.04981246871548751, 0]",1
29476,"[0, 3, 0.059071176045604516, 0]",0
29477,"[0, 2, 0.037192962695380624, 0]",0
29478,"[0, 1, 0.07791538135214449, 1]",1
29479,"[1, 1, 0.1146466086109658, 0]",1
29480,"[0, 3, 0.010188941092084914, 0]",0
29481,"[1, 2, 0.04016839971101107, 0]",0
29482,"[1, 3, 0.030126299783258304, 0]",0
29483,"[0, 3, 0.0313815622742274, 0]",0
29484,"[1, 1, 0.02583100662475567, 0]",0
29485,"[1, 2, 0.010177803980830508, 0]",0
29486,"[0, 2, 0.03513224688983661, 1]",1
29487,"[1, 1, 0.04200676003338297, 0]",1
29488,"[1, 3, 0.04564590876251259, 0]",0
29489,"[0, 3, 0.04090560173734091, 0]",0
29490,"[0, 3, 0.07059850046038532, 0]",1
29491,"[0, 2, 0.03596078098619975, 0]",1
29492,"[0, 1, 0.052750979226652825, 1]",1
29493,"[0, 2, 0.07501564288095687, 0]",1
29494,"[1, 3, 0.009001879993977934, 0]",0
29495,"[0, 1, 0.043475608687145846, 0]",1
29496,"[1, 2, 0.032791087328046344, 0]",0
29497,"[0, 2, 0.022151691017101693, 0]",0
29498,"[1, 1, 0.0049267498074073955, 0]",0
29499,"[0, 1, 0.15855947254346475, 0]",1
29500,"[0, 1, 0.10114839702324298, 0]",0
29501,"[1, 1, 0.007311030133658467, 0]",0
29502,"[1, 1, 0.03417888731531644, 0]",0
29503,"[0, 2, 0.03339338652496059, 1]",1
29504,"[1, 2, 0.04476985744118549, 0]",0
29505,"[1, 1, 0.08700080407535093, 0]",0
29506,"[1, 2, 0.059071176045604516, 0]",0
29507,"[0, 1, 0.11113714812677394, 0]",1
29508,"[1, 2, 0.009725807406081055, 0]",0
29509,"[1, 1, 0.07776801494871864, 0]",1
29510,"[0, 2, 0.030060485877728856, 1]",1
29511,"[0, 1, 0.016797779189995813, 0]",1
29512,"[0, 2, 0.0060738507627536905, 0]",0
29513,"[0, 1, 0.06218786688764792, 1]",1
29514,"[0, 1, 0.09170928422893074, 1]",1
29515,"[1, 3, 0.10759392779735108, 0]",0
29516,"[0, 1, 0.054444996946908304, 0]",1
29517,"[0, 1, 0.17384880738369884, 1]",1
29518,"[0, 1, 0.15122433612017872, 0]",1
29519,"[0, 2, 0.719215619723995, 0]",1
29520,"[0, 2, 0.04795333131723698, 0]",1
29521,"[0, 3, 0.051941896178031556, 1]",1
29522,"[0, 1, 0.08197524274295209, 1]",1
29523,"[1, 1, 0.08957213814746408, 0]",0
29524,"[0, 2, 0.017023688034275803, 1]",1
29525,"[1, 2, 0.01068308502952422, 0]",0
29526,"[0, 1, 0.17052622518825453, 1]",1
29527,"[0, 2, 0.04290214045838343, 0]",0
29528,"[1, 3, 0.020776758471212624, 0]",0
29529,"[0, 1, 0.03256679366545079, 0]",1
29530,"[0, 2, 0.04015318524834487, 0]",1
29531,"[1, 2, 0.044854675967849617, 0]",0
29532,"[0, 2, 0.07531574945814576, 0]",0
29533,"[0, 1, 0.05079979795914341, 0]",1
29534,"[0, 1, 0.014578581909055078, 0]",0
29535,"[0, 1, 0.0353232405592262, 0]",1
29536,"[1, 2, 0.015657479314764824, 0]",0
29537,"[1, 3, 0.01553955820189487, 0]",0
29538,"[1, 2, 0.03384977503736888, 0]",0
29539,"[1, 1, 0.03119718547843882, 0]",0
29540,"[0, 1, 0.017825545958213465, 0]",1
29541,"[0, 1, 0.029089727519362757, 0]",1
29542,"[0, 3, 0.05600840414691873, 0]",1
29543,"[0, 1, 0.017336793208963152, 0]",1
29544,"[0, 1, 0.04238114701740854, 1]",1
29545,"[1, 2, 0.03702250443609882, 0]",0
29546,"[1, 2, 0.03912506465358221, 0]",0
29547,"[1, 3, 0.05578944404307093, 0]",0
29548,"[1, 2, 0.0323834693421104, 0]",0
29549,"[0, 2, 0.029129937046578756, 0]",1
29550,"[1, 3, 0.07726613661497726, 0]",0
29551,"[0, 1, 0.09319339663375333, 0]",1
29552,"[0, 1, 0.13682425613607435, 1]",1
29553,"[1, 1, 0.04253372643683823, 0]",0
29554,"[1, 1, 0.023564087591023294, 0]",0
29555,"[0, 3, 0.08794937441215633, 0]",1
29556,"[0, 3, 0.036964229825399035, 1]",1
29557,"[0, 2, 0.041273781924598324, 0]",1
29558,"[0, 3, 0.059071176045604516, 0]",0
29559,"[0, 1, 0.09968257951796504, 0]",1
29560,"[1, 3, 0.051941896178031556, 0]",0
29561,"[1, 1, 0.10921638808649152, 0]",0
29562,"[0, 2, 0.015191212016581902, 0]",1
29563,"[0, 1, 0.09079455056595331, 0]",1
29564,"[0, 1, 0.03077239397794334, 0]",0
29565,"[1, 3, 0.047819523465489365, 0]",0
29566,"[1, 2, 0.06169859506620956, 0]",1
29567,"[1, 1, 0.025718041724272705, 0]",0
29568,"[1, 1, 0.10496531766562951, 0]",1
29569,"[1, 1, 0.010379033276638737, 0]",0
29570,"[1, 2, 0.028741154759603028, 0]",0
29571,"[0, 2, 0.030741122227814593, 0]",1
29572,"[1, 1, 0.03248442216283112, 0]",0
29573,"[0, 1, 0.10202127431810135, 1]",0
29574,"[0, 2, 0.079048855022049, 0]",1
29575,"[0, 1, 0.06558259108968147, 1]",1
29576,"[0, 2, 0.10759392779735108, 0]",1
29577,"[1, 1, 0.020523557458912635, 0]",0
29578,"[0, 2, 0.03964682969442887, 0]",1
29579,"[1, 2, 0.004721990561639233, 0]",0
29580,"[0, 2, 0.0934396480823068, 1]",1
29581,"[1, 1, 0.024416532389545824, 0]",0
29582,"[0, 2, 0.05285315751448825, 0]",1
29583,"[0, 1, 0.04088360598781284, 0]",0
29584,"[1, 1, 0.009078100154909934, 0]",0
29585,"[1, 1, 0.001331312440683776, 0]",0
29586,"[1, 3, 0.0836841660646064, 0]",0
29587,"[1, 1, 0.022091183488973837, 0]",0
29588,"[0, 3, 0.062208094096403266, 0]",0
29589,"[0, 2, 0.018853051721384132, 0]",1
29590,"[0, 1, 0.040359888702128754, 1]",1
29591,"[1, 2, 0.03160887406976343, 0]",0
29592,"[1, 1, 0.01221473974933363, 0]",0
29593,"[0, 3, 0.09718161220405905, 1]",1
29594,"[1, 2, 0.011542643595118125, 0]",0
29595,"[1, 3, 0.03544270562736271, 0]",0
29596,"[0, 2, 0.08821419607010425, 0]",1
29597,"[0, 1, 0.04620569149694806, 1]",1
29598,"[1, 1, 0.022418826563080637, 0]",1
29599,"[0, 1, 0.020902574724809837, 0]",1
29600,"[0, 1, 0.02550763880464596, 0]",0
29601,"[1, 3, 0.029279799138307177, 0]",0
29602,"[1, 3, 0.00676783678379363, 0]",0
29603,"[0, 3, 0.11549578224690718, 1]",1
29604,"[0, 1, 0.030389151076223912, 1]",1
29605,"[1, 2, 0.014954736119027858, 0]",0
29606,"[0, 1, 0.03353267332177094, 1]",1
29607,"[1, 2, 0.05578944404307093, 0]",0
29608,"[0, 1, 0.014793831412733228, 1]",0
29609,"[1, 1, 0.048244760448450184, 0]",0
29610,"[1, 1, 0.02290601024820601, 0]",0
29611,"[0, 3, 0.04938737669386607, 0]",0
29612,"[1, 3, 0.019188725976597643, 0]",0
29613,"[0, 2, 0.04734605818109246, 1]",1
29614,"[1, 1, 0.0053465124307912944, 0]",0
29615,"[0, 3, 0.0627631245484548, 0]",0
29616,"[1, 3, 0.041268903812682604, 0]",0
29617,"[0, 1, 0.019436196115848497, 0]",1
29618,"[0, 3, 0.02713331763779291, 0]",0
29619,"[1, 2, 0.009749611580342491, 0]",0
29620,"[0, 2, 0.03445557728390893, 1]",1
29621,"[1, 1, 0.036804944491712815, 0]",0
29622,"[1, 3, 0.018947358354250505, 0]",0
29623,"[0, 2, 0.20776758471212622, 1]",1
29624,"[1, 1, 0.1398587890685087, 0]",1
29625,"[1, 1, 0.05027724166091992, 0]",0
29626,"[0, 3, 0.0565727511650216, 0]",1
29627,"[1, 3, 0.05379696389867554, 0]",0
29628,"[0, 1, 0.0955680945400638, 1]",1
29629,"[0, 1, 0.20634588951509417, 1]",1
29630,"[0, 1, 0.08181120347468182, 1]",1
29631,"[1, 3, 0.013819403570301973, 0]",0
29632,"[1, 2, 0.035209885039736474, 0]",0
29633,"[0, 2, 0.022126802318358434, 0]",1
29634,"[1, 2, 0.04642852424742328, 0]",0
29635,"[1, 3, 0.016644364521137184, 0]",0
29636,"[1, 1, 0.09579320906824522, 0]",1
29637,"[0, 1, 0.0954082218114595, 0]",1
29638,"[0, 1, 0.1189491839993729, 1]",1
29639,"[1, 2, 0.05021049963876384, 0]",0
29640,"[0, 1, 0.09563904693097873, 1]",1
29641,"[1, 1, 0.026484825701002263, 0]",0
29642,"[1, 1, 0.021924876029558282, 0]",0
29643,"[0, 1, 0.03235498924106664, 0]",1
29644,"[0, 1, 0.07135053864956122, 0]",1
29645,"[0, 1, 0.03755127381056512, 1]",1
29646,"[0, 2, 0.05782249137637954, 1]",1
29647,"[0, 1, 0.025743928491857904, 0]",1
29648,"[0, 3, 0.026039194753643607, 0]",0
29649,"[0, 2, 0.03423443157188444, 1]",0
29650,"[1, 3, 0.009063102335969613, 0]",0
29651,"[0, 2, 0.07287233879864383, 0]",1
29652,"[0, 2, 0.07282796100532736, 0]",1
29653,"[0, 1, 0.08961950427678197, 1]",1
29654,"[0, 1, 0.03663150872808643, 0]",1
29655,"[0, 1, 0.008867758974161751, 0]",0
29656,"[0, 1, 0.041137610612137644, 1]",1
29657,"[1, 3, 0.08486281629086846, 0]",0
29658,"[1, 3, 0.0547750905150151, 0]",0
29659,"[0, 2, 0.14636948040669823, 0]",1
29660,"[0, 1, 0.01893567835963164, 1]",1
29661,"[1, 3, 0.044303382034203385, 0]",0
29662,"[1, 3, 0.034627930785354366, 0]",0
29663,"[0, 1, 0.00710525938284394, 0]",0
29664,"[0, 2, 0.056285553856525214, 0]",0
29665,"[0, 3, 0.07006116228664722, 0]",0
29666,"[0, 1, 0.039186889969696374, 0]",1
29667,"[1, 1, 0.018538833823167827, 0]",0
29668,"[1, 2, 0.04313172896279426, 0]",0
29669,"[0, 2, 0.07401568453580437, 0]",1
29670,"[0, 2, 0.05750897195039235, 0]",1
29671,"[0, 1, 0.08021020730391065, 0]",1
29672,"[1, 1, 0.03470475872826051, 0]",1
29673,"[0, 2, 0.009675064063092806, 1]",1
29674,"[0, 3, 0.09129181752502517, 0]",0
29675,"[0, 1, 0.05617155399805764, 1]",1
29676,"[0, 3, 0.04466541573169835, 1]",1
29677,"[0, 1, 0.05572684129828811, 1]",1
29678,"[1, 2, 0.051941896178031556, 0]",0
29679,"[0, 1, 0.041510390596239594, 0]",1
29680,"[0, 2, 0.11255230337186956, 1]",1
29681,"[0, 1, 0.11166930693259489, 1]",1
29682,"[1, 1, 0.05804327116851838, 0]",1
29683,"[0, 2, 0.07927973627173238, 0]",0
29684,"[1, 2, 0.015449384504235027, 0]",0
29685,"[0, 1, 0.009290033211026595, 0]",1
29686,"[0, 1, 0.022629803975368915, 0]",1
29687,"[0, 2, 0.017879109663654778, 0]",0
29688,"[1, 2, 0.021215704072717115, 0]",0
29689,"[0, 1, 0.005510675712918328, 1]",1
29690,"[0, 1, 0.2317407675635254, 0]",1
29691,"[0, 2, 0.049979822577896967, 0]",1
29692,"[1, 2, 0.049007886705613464, 0]",0
29693,"[0, 2, 0.04496462654217657, 0]",0
29694,"[1, 1, 0.026017616480663582, 0]",0
29695,"[0, 1, 0.11982051050159552, 1]",1
29696,"[0, 1, 0.052069239128054993, 0]",1
29697,"[1, 3, 0.04071121592332203, 0]",0
29698,"[0, 3, 0.059071176045604516, 0]",0
29699,"[0, 3, 0.048590806102029524, 1]",1
29700,"[0, 1, 0.1260202801001489, 0]",1
29701,"[0, 3, 0.0218476455554858, 0]",0
29702,"[0, 3, 0.009109042349830478, 0]",0
29703,"[0, 3, 0.05106152505637, 0]",0
29704,"[1, 2, 0.00880885958574804, 0]",0
29705,"[0, 1, 0.04976229897081337, 1]",1
29706,"[0, 1, 0.06902170107953458, 0]",1
29707,"[0, 1, 0.048098268146676545, 1]",1
29708,"[0, 1, 0.04964708910145129, 0]",1
29709,"[1, 1, 0.027766239328942885, 0]",0
29710,"[1, 2, 0.029828019587384458, 0]",0
29711,"[0, 3, 0.04938737669386607, 0]",0
29712,"[0, 1, 0.03720589144102532, 1]",1
